StCoFIPS,month,season,n_days,total_days,pct_days
48367,3,Temperate,25,31,0.8064516129032258
48367,4,Temperate,30,30,1
48367,5,Warm,20,31,0.6451612903225806
48367,6,Warm,30,30,1
48367,7,Warm,31,31,1
48367,8,Warm,31,31,1
48367,9,Warm,29,30,0.9666666666666667
48367,10,Temperate,28,31,0.9032258064516129
48367,11,Cold,16,30,0.5333333333333333
48367,12,Cold,31,31,1
48369,1,Cold,31,31,1
48369,2,Cold,28,28,1
48369,3,Temperate,26,31,0.8387096774193549
48369,4,Temperate,30,30,1
48369,5,Warm,16,31,0.5161290322580645
48369,6,Warm,30,30,1
48369,7,Warm,31,31,1
48369,8,Warm,31,31,1
48369,9,Warm,29,30,0.9666666666666667
48369,10,Temperate,28,31,0.9032258064516129
48369,11,Cold,20,30,0.6666666666666666
48369,12,Cold,31,31,1
48371,1,Cold,31,31,1
48371,2,Cold,28,28,1
48371,3,Temperate,23,31,0.7419354838709677
48371,4,Temperate,30,30,1
48371,5,Warm,23,31,0.7419354838709677
48371,6,Warm,30,30,1
48371,7,Warm,31,31,1
48371,8,Warm,31,31,1
48371,9,Warm,30,30,1
48371,10,Temperate,25,31,0.8064516129032258
48371,11,Cold,18,30,0.6
48371,12,Cold,31,31,1
48373,1,Cold,31,31,1
48373,2,Cold,28,28,1
48373,3,Temperate,22,31,0.7096774193548387
48373,4,Temperate,30,30,1
48373,5,Warm,18,31,0.5806451612903226
48373,6,Warm,30,30,1
48373,7,Warm,31,31,1
48373,8,Warm,31,31,1
48373,9,Warm,28,30,0.9333333333333333
48373,10,Temperate,26,31,0.8387096774193549
48373,11,Cold,19,30,0.6333333333333333
48373,12,Cold,31,31,1
48375,1,Cold,31,31,1
48375,2,Cold,28,28,1
48375,3,Temperate,25,31,0.8064516129032258
48375,4,Temperate,30,30,1
48375,5,Warm,18,31,0.5806451612903226
48375,6,Warm,30,30,1
48375,7,Warm,31,31,1
48375,8,Warm,31,31,1
48375,9,Warm,29,30,0.9666666666666667
48375,10,Temperate,28,31,0.9032258064516129
48375,11,Cold,19,30,0.6333333333333333
48375,12,Cold,31,31,1
48377,1,Cold,31,31,1
48377,2,Cold,28,28,1
48377,3,Temperate,19,31,0.6129032258064516
48377,4,Temperate,30,30,1
48377,5,Warm,18,31,0.5806451612903226
48377,6,Warm,30,30,1
48377,7,Warm,31,31,1
48377,8,Warm,31,31,1
48377,9,Warm,30,30,1
48377,10,Temperate,25,31,0.8064516129032258
48377,11,Cold,18,30,0.6
48377,12,Cold,31,31,1
48379,1,Cold,31,31,1
48379,2,Cold,28,28,1
48379,3,Temperate,24,31,0.7741935483870968
48379,4,Temperate,30,30,1
48379,5,Warm,19,31,0.6129032258064516
48379,6,Warm,30,30,1
48379,7,Warm,31,31,1
48379,8,Warm,31,31,1
48379,9,Warm,28,30,0.9333333333333333
48379,10,Temperate,27,31,0.8709677419354839
48379,11,Cold,19,30,0.6333333333333333
48379,12,Cold,31,31,1
48381,1,Cold,31,31,1
48381,2,Cold,28,28,1
48381,3,Temperate,26,31,0.8387096774193549
48381,4,Temperate,30,30,1
48381,5,Warm,18,31,0.5806451612903226
48381,6,Warm,30,30,1
48381,7,Warm,31,31,1
48381,8,Warm,31,31,1
48381,9,Warm,29,30,0.9666666666666667
48381,10,Temperate,28,31,0.9032258064516129
48381,11,Cold,19,30,0.6333333333333333
48381,12,Cold,31,31,1
48383,1,Cold,31,31,1
48383,2,Cold,28,28,1
48383,3,Temperate,25,31,0.8064516129032258
48383,4,Temperate,30,30,1
48383,5,Warm,25,31,0.8064516129032258
48383,6,Warm,30,30,1
48383,7,Warm,31,31,1
48383,8,Warm,31,31,1
48383,9,Warm,30,30,1
48383,10,Temperate,25,31,0.8064516129032258
48383,11,Cold,17,30,0.5666666666666667
48383,12,Cold,31,31,1
48385,1,Cold,31,31,1
48385,2,Cold,28,28,1
48385,3,Temperate,24,31,0.7741935483870968
48385,4,Temperate,30,30,1
48385,5,Warm,26,31,0.8387096774193549
48385,6,Warm,30,30,1
48385,7,Warm,31,31,1
48385,8,Warm,31,31,1
48385,9,Warm,30,30,1
48385,10,Temperate,25,31,0.8064516129032258
48385,11,Cold,20,30,0.6666666666666666
48385,12,Cold,31,31,1
48387,1,Cold,31,31,1
48387,2,Cold,28,28,1
48387,3,Temperate,24,31,0.7741935483870968
48387,4,Temperate,30,30,1
48387,5,Warm,17,31,0.5483870967741935
48387,6,Warm,30,30,1
48387,7,Warm,31,31,1
48387,8,Warm,31,31,1
48387,9,Warm,28,30,0.9333333333333333
48387,10,Temperate,28,31,0.9032258064516129
48387,11,Cold,19,30,0.6333333333333333
48387,12,Cold,31,31,1
48389,1,Cold,31,31,1
48389,2,Cold,28,28,1
48389,3,Temperate,23,31,0.7419354838709677
48389,4,Temperate,30,30,1
48389,5,Warm,19,31,0.6129032258064516
48389,6,Warm,30,30,1
48389,7,Warm,31,31,1
48389,8,Warm,31,31,1
48389,9,Warm,30,30,1
48389,10,Temperate,25,31,0.8064516129032258
48389,11,Cold,18,30,0.6
48389,12,Cold,31,31,1
48391,1,Cold,31,31,1
48391,2,Cold,27,28,0.9642857142857143
48391,3,Temperate,23,31,0.7419354838709677
48391,4,Temperate,30,30,1
48391,5,Warm,23,31,0.7419354838709677
48391,6,Warm,30,30,1
48391,7,Warm,31,31,1
48391,8,Warm,31,31,1
48391,9,Warm,30,30,1
48391,10,Temperate,22,31,0.7096774193548387
48391,11,Cold,19,30,0.6333333333333333
48391,12,Cold,31,31,1
48393,1,Cold,31,31,1
48393,2,Cold,28,28,1
48393,3,Temperate,26,31,0.8387096774193549
48393,4,Temperate,30,30,1
48393,5,Warm,17,31,0.5483870967741935
48393,6,Warm,30,30,1
48393,7,Warm,31,31,1
48393,8,Warm,31,31,1
48393,9,Warm,30,30,1
48393,10,Temperate,30,31,0.967741935483871
48393,11,Cold,17,30,0.5666666666666667
48393,12,Cold,31,31,1
48395,1,Cold,31,31,1
48395,2,Cold,28,28,1
48395,3,Temperate,22,31,0.7096774193548387
48395,4,Temperate,30,30,1
48395,5,Warm,19,31,0.6129032258064516
48395,6,Warm,30,30,1
48395,7,Warm,31,31,1
48395,8,Warm,31,31,1
48395,9,Warm,29,30,0.9666666666666667
48395,10,Temperate,25,31,0.8064516129032258
48395,11,Cold,19,30,0.6333333333333333
48395,12,Cold,31,31,1
48397,1,Cold,31,31,1
48397,2,Cold,28,28,1
48397,3,Temperate,25,31,0.8064516129032258
48397,4,Temperate,30,30,1
48397,5,Warm,19,31,0.6129032258064516
48397,6,Warm,30,30,1
48397,7,Warm,31,31,1
48397,8,Warm,31,31,1
48397,9,Warm,28,30,0.9333333333333333
48397,10,Temperate,28,31,0.9032258064516129
48397,11,Cold,18,30,0.6
48397,12,Cold,31,31,1
48399,1,Cold,31,31,1
48399,2,Cold,27,28,0.9642857142857143
48399,3,Temperate,25,31,0.8064516129032258
48399,4,Temperate,29,30,0.9666666666666667
48399,5,Warm,25,31,0.8064516129032258
48399,6,Warm,30,30,1
48399,7,Warm,31,31,1
48399,8,Warm,31,31,1
48399,9,Warm,29,30,0.9666666666666667
48399,10,Temperate,26,31,0.8387096774193549
48399,11,Cold,17,30,0.5666666666666667
48399,12,Cold,31,31,1
48401,1,Cold,31,31,1
48401,2,Cold,28,28,1
48401,3,Temperate,21,31,0.6774193548387096
48401,4,Temperate,30,30,1
48401,5,Warm,17,31,0.5483870967741935
48401,6,Warm,30,30,1
48401,7,Warm,31,31,1
48401,8,Warm,31,31,1
48401,9,Warm,28,30,0.9333333333333333
48401,10,Temperate,29,31,0.9354838709677419
48401,11,Cold,19,30,0.6333333333333333
48401,12,Cold,31,31,1
48403,1,Cold,31,31,1
48403,2,Cold,28,28,1
48403,3,Temperate,22,31,0.7096774193548387
48403,4,Temperate,30,30,1
48403,5,Warm,17,31,0.5483870967741935
48403,6,Warm,30,30,1
48403,7,Warm,31,31,1
48403,8,Warm,31,31,1
48403,9,Warm,28,30,0.9333333333333333
48403,10,Temperate,28,31,0.9032258064516129
48403,11,Cold,19,30,0.6333333333333333
48403,12,Cold,31,31,1
48405,1,Cold,31,31,1
48405,2,Cold,28,28,1
48405,3,Temperate,22,31,0.7096774193548387
48405,4,Temperate,30,30,1
48405,5,Warm,16,31,0.5161290322580645
48405,6,Warm,30,30,1
48405,7,Warm,31,31,1
48405,8,Warm,31,31,1
48405,9,Warm,28,30,0.9333333333333333
48405,10,Temperate,28,31,0.9032258064516129
48405,11,Cold,19,30,0.6333333333333333
48405,12,Cold,31,31,1
48407,1,Cold,31,31,1
48407,2,Cold,28,28,1
48407,3,Temperate,22,31,0.7096774193548387
48407,4,Temperate,30,30,1
48407,5,Warm,18,31,0.5806451612903226
48407,6,Warm,30,30,1
48407,7,Warm,31,31,1
48407,8,Warm,31,31,1
48407,9,Warm,28,30,0.9333333333333333
48407,10,Temperate,26,31,0.8387096774193549
48407,11,Cold,19,30,0.6333333333333333
48407,12,Cold,31,31,1
48409,1,Cold,31,31,1
48409,2,Cold,27,28,0.9642857142857143
48409,3,Temperate,23,31,0.7419354838709677
48409,4,Temperate,30,30,1
48409,5,Warm,23,31,0.7419354838709677
48409,6,Warm,30,30,1
48409,7,Warm,31,31,1
48409,8,Warm,31,31,1
48409,9,Warm,30,30,1
48409,10,Temperate,21,31,0.6774193548387096
48409,11,Cold,17,30,0.5666666666666667
48409,12,Cold,31,31,1
48411,1,Cold,31,31,1
48411,2,Cold,28,28,1
48411,3,Temperate,25,31,0.8064516129032258
48411,4,Temperate,30,30,1
48411,5,Warm,25,31,0.8064516129032258
48411,6,Warm,30,30,1
48411,7,Warm,31,31,1
48411,8,Warm,31,31,1
48411,9,Warm,29,30,0.9666666666666667
48411,10,Temperate,26,31,0.8387096774193549
48411,11,Cold,16,30,0.5333333333333333
48411,12,Cold,31,31,1
48413,1,Cold,31,31,1
48413,2,Cold,27,28,0.9642857142857143
48413,3,Temperate,25,31,0.8064516129032258
48413,4,Temperate,29,30,0.9666666666666667
48413,5,Warm,27,31,0.8709677419354839
48413,6,Warm,30,30,1
48413,7,Warm,31,31,1
48413,8,Warm,31,31,1
48413,9,Warm,29,30,0.9666666666666667
48413,10,Temperate,25,31,0.8064516129032258
48413,11,Cold,17,30,0.5666666666666667
48413,12,Cold,31,31,1
48415,1,Cold,31,31,1
48415,2,Cold,28,28,1
48415,3,Temperate,26,31,0.8387096774193549
48415,4,Temperate,30,30,1
48415,5,Warm,22,31,0.7096774193548387
48415,6,Warm,30,30,1
48415,7,Warm,31,31,1
48415,8,Warm,31,31,1
48415,9,Warm,30,30,1
48415,10,Temperate,26,31,0.8387096774193549
48415,11,Cold,18,30,0.6
48415,12,Cold,31,31,1
48417,1,Cold,31,31,1
48417,2,Cold,27,28,0.9642857142857143
48417,3,Temperate,25,31,0.8064516129032258
48417,4,Temperate,30,30,1
48417,5,Warm,25,31,0.8064516129032258
48417,6,Warm,30,30,1
48417,7,Warm,31,31,1
48417,8,Warm,31,31,1
48417,9,Warm,29,30,0.9666666666666667
48417,10,Temperate,26,31,0.8387096774193549
48417,11,Cold,16,30,0.5333333333333333
48417,12,Cold,31,31,1
48419,1,Cold,31,31,1
48419,2,Cold,28,28,1
48419,3,Temperate,21,31,0.6774193548387096
48419,4,Temperate,30,30,1
48419,5,Warm,17,31,0.5483870967741935
48419,6,Warm,30,30,1
48419,7,Warm,31,31,1
48419,8,Warm,31,31,1
48419,9,Warm,28,30,0.9333333333333333
48419,10,Temperate,28,31,0.9032258064516129
48419,11,Cold,19,30,0.6333333333333333
48419,12,Cold,31,31,1
48421,1,Cold,31,31,1
48421,2,Cold,28,28,1
48421,3,Temperate,25,31,0.8064516129032258
48421,4,Temperate,30,30,1
48421,5,Warm,18,31,0.5806451612903226
48421,6,Warm,30,30,1
48421,7,Warm,31,31,1
48421,8,Warm,31,31,1
48421,9,Warm,29,30,0.9666666666666667
48421,10,Temperate,29,31,0.9354838709677419
48421,11,Cold,20,30,0.6666666666666666
48421,12,Cold,31,31,1
48423,1,Cold,31,31,1
48423,2,Cold,28,28,1
48423,3,Temperate,21,31,0.6774193548387096
48423,4,Temperate,30,30,1
48423,5,Warm,18,31,0.5806451612903226
48423,6,Warm,30,30,1
48423,7,Warm,31,31,1
48423,8,Warm,31,31,1
48423,9,Warm,28,30,0.9333333333333333
48423,10,Temperate,29,31,0.9354838709677419
48423,11,Cold,19,30,0.6333333333333333
48423,12,Cold,31,31,1
48425,1,Cold,31,31,1
48425,2,Cold,28,28,1
48425,3,Temperate,25,31,0.8064516129032258
48425,4,Temperate,30,30,1
48425,5,Warm,21,31,0.6774193548387096
48425,6,Warm,30,30,1
48425,7,Warm,31,31,1
48425,8,Warm,31,31,1
48425,9,Warm,29,30,0.9666666666666667
48425,10,Temperate,26,31,0.8387096774193549
48425,11,Cold,16,30,0.5333333333333333
48425,12,Cold,31,31,1
48427,1,Cold,31,31,1
48427,2,Cold,22,28,0.7857142857142857
48427,3,Temperate,25,31,0.8064516129032258
48427,4,Temperate,25,30,0.8333333333333334
48427,5,Warm,29,31,0.9354838709677419
48427,6,Warm,30,30,1
48427,7,Warm,31,31,1
48427,8,Warm,31,31,1
48427,9,Warm,30,30,1
48427,10,Temperate,19,31,0.6129032258064516
48427,11,Cold,18,30,0.6
48427,12,Cold,31,31,1
48429,1,Cold,31,31,1
48429,2,Cold,28,28,1
48429,3,Temperate,25,31,0.8064516129032258
48429,4,Temperate,30,30,1
48429,5,Warm,24,31,0.7741935483870968
48429,6,Warm,30,30,1
48429,7,Warm,31,31,1
48429,8,Warm,31,31,1
48429,9,Warm,29,30,0.9666666666666667
48429,10,Temperate,27,31,0.8709677419354839
48429,11,Cold,16,30,0.5333333333333333
48429,12,Cold,31,31,1
48431,1,Cold,31,31,1
48431,2,Cold,28,28,1
48431,3,Temperate,25,31,0.8064516129032258
48431,4,Temperate,30,30,1
48431,5,Warm,23,31,0.7419354838709677
48431,6,Warm,30,30,1
48431,7,Warm,31,31,1
48431,8,Warm,31,31,1
48431,9,Warm,29,30,0.9666666666666667
48431,10,Temperate,26,31,0.8387096774193549
48431,11,Cold,17,30,0.5666666666666667
48431,12,Cold,31,31,1
48433,1,Cold,31,31,1
48433,2,Cold,28,28,1
48433,3,Temperate,23,31,0.7419354838709677
48433,4,Temperate,30,30,1
48433,5,Warm,19,31,0.6129032258064516
48433,6,Warm,30,30,1
48433,7,Warm,31,31,1
48433,8,Warm,31,31,1
48433,9,Warm,28,30,0.9333333333333333
48433,10,Temperate,28,31,0.9032258064516129
48433,11,Cold,19,30,0.6333333333333333
48433,12,Cold,31,31,1
48435,1,Cold,31,31,1
48435,2,Cold,27,28,0.9642857142857143
48435,3,Temperate,25,31,0.8064516129032258
48435,4,Temperate,29,30,0.9666666666666667
48435,5,Warm,27,31,0.8709677419354839
48435,6,Warm,30,30,1
48435,7,Warm,31,31,1
48435,8,Warm,31,31,1
48435,9,Warm,29,30,0.9666666666666667
48435,10,Temperate,25,31,0.8064516129032258
48435,11,Cold,18,30,0.6
48435,12,Cold,31,31,1
48437,1,Cold,31,31,1
48437,2,Cold,28,28,1
48437,3,Temperate,25,31,0.8064516129032258
48437,4,Temperate,30,30,1
48437,5,Warm,19,31,0.6129032258064516
48437,6,Warm,30,30,1
48437,7,Warm,31,31,1
48437,8,Warm,31,31,1
48437,9,Warm,29,30,0.9666666666666667
48437,10,Temperate,28,31,0.9032258064516129
48437,11,Cold,19,30,0.6333333333333333
48437,12,Cold,31,31,1
48439,1,Cold,31,31,1
48439,2,Cold,28,28,1
48439,3,Temperate,25,31,0.8064516129032258
48439,4,Temperate,30,30,1
48439,5,Warm,21,31,0.6774193548387096
48439,6,Warm,30,30,1
48439,7,Warm,31,31,1
48439,8,Warm,31,31,1
48439,9,Warm,29,30,0.9666666666666667
48439,10,Temperate,28,31,0.9032258064516129
48439,11,Cold,15,30,0.5
48439,12,Cold,31,31,1
48441,1,Cold,31,31,1
48441,2,Cold,27,28,0.9642857142857143
48441,3,Temperate,25,31,0.8064516129032258
48441,4,Temperate,30,30,1
48441,5,Warm,24,31,0.7741935483870968
48441,6,Warm,30,30,1
48441,7,Warm,31,31,1
48441,8,Warm,31,31,1
48441,9,Warm,29,30,0.9666666666666667
48441,10,Temperate,26,31,0.8387096774193549
48441,11,Cold,16,30,0.5333333333333333
48441,12,Cold,31,31,1
48443,1,Cold,31,31,1
48443,2,Cold,27,28,0.9642857142857143
48443,3,Temperate,22,31,0.7096774193548387
48443,4,Temperate,29,30,0.9666666666666667
48443,5,Warm,27,31,0.8709677419354839
48443,6,Warm,30,30,1
48443,7,Warm,31,31,1
48443,8,Warm,31,31,1
48443,9,Warm,30,30,1
48443,10,Temperate,25,31,0.8064516129032258
48443,11,Cold,19,30,0.6333333333333333
48443,12,Cold,31,31,1
48445,1,Cold,31,31,1
48445,2,Cold,28,28,1
48445,3,Temperate,25,31,0.8064516129032258
48445,4,Temperate,30,30,1
48445,5,Warm,19,31,0.6129032258064516
48445,6,Warm,30,30,1
48445,7,Warm,31,31,1
48445,8,Warm,31,31,1
48445,9,Warm,29,30,0.9666666666666667
48445,10,Temperate,26,31,0.8387096774193549
48445,11,Cold,19,30,0.6333333333333333
48445,12,Cold,31,31,1
48447,1,Cold,31,31,1
48447,2,Cold,28,28,1
48447,3,Temperate,25,31,0.8064516129032258
48447,4,Temperate,30,30,1
48447,5,Warm,23,31,0.7419354838709677
48447,6,Warm,30,30,1
48447,7,Warm,31,31,1
48447,8,Warm,31,31,1
48447,9,Warm,29,30,0.9666666666666667
48447,10,Temperate,28,31,0.9032258064516129
48447,11,Cold,16,30,0.5333333333333333
48447,12,Cold,31,31,1
48449,1,Cold,31,31,1
48449,2,Cold,28,28,1
48449,3,Temperate,24,31,0.7741935483870968
48449,4,Temperate,30,30,1
48449,5,Warm,20,31,0.6451612903225806
48449,6,Warm,30,30,1
48449,7,Warm,31,31,1
48449,8,Warm,31,31,1
48449,9,Warm,28,30,0.9333333333333333
48449,10,Temperate,28,31,0.9032258064516129
48449,11,Cold,19,30,0.6333333333333333
48449,12,Cold,31,31,1
48451,1,Cold,31,31,1
48451,2,Cold,27,28,0.9642857142857143
48451,3,Temperate,25,31,0.8064516129032258
48451,4,Temperate,29,30,0.9666666666666667
48451,5,Warm,26,31,0.8387096774193549
48451,6,Warm,30,30,1
48451,7,Warm,31,31,1
48451,8,Warm,31,31,1
48451,9,Warm,29,30,0.9666666666666667
48451,10,Temperate,25,31,0.8064516129032258
48451,11,Cold,17,30,0.5666666666666667
48451,12,Cold,31,31,1
48453,1,Cold,31,31,1
48453,2,Cold,28,28,1
48453,3,Temperate,23,31,0.7419354838709677
48453,4,Temperate,30,30,1
48453,5,Warm,20,31,0.6451612903225806
48453,6,Warm,30,30,1
48453,7,Warm,31,31,1
48453,8,Warm,31,31,1
48453,9,Warm,29,30,0.9666666666666667
48453,10,Temperate,26,31,0.8387096774193549
48453,11,Cold,19,30,0.6333333333333333
48453,12,Cold,31,31,1
48455,1,Cold,31,31,1
48455,2,Cold,28,28,1
48455,3,Temperate,22,31,0.7096774193548387
48455,4,Temperate,30,30,1
48455,5,Warm,18,31,0.5806451612903226
48455,6,Warm,30,30,1
48455,7,Warm,31,31,1
48455,8,Warm,31,31,1
48455,9,Warm,28,30,0.9333333333333333
48455,10,Temperate,27,31,0.8709677419354839
48455,11,Cold,19,30,0.6333333333333333
48455,12,Cold,31,31,1
48457,1,Cold,31,31,1
48457,2,Cold,28,28,1
48457,3,Temperate,22,31,0.7096774193548387
48457,4,Temperate,30,30,1
48457,5,Warm,16,31,0.5161290322580645
48457,6,Warm,30,30,1
48457,7,Warm,31,31,1
48457,8,Warm,31,31,1
48457,9,Warm,28,30,0.9333333333333333
48457,10,Temperate,27,31,0.8709677419354839
48457,11,Cold,19,30,0.6333333333333333
48457,12,Cold,31,31,1
48459,1,Cold,31,31,1
48459,2,Cold,28,28,1
48459,3,Temperate,22,31,0.7096774193548387
48459,4,Temperate,30,30,1
48459,5,Warm,18,31,0.5806451612903226
48459,6,Warm,30,30,1
48459,7,Warm,31,31,1
48459,8,Warm,31,31,1
48459,9,Warm,28,30,0.9333333333333333
48459,10,Temperate,29,31,0.9354838709677419
48459,11,Cold,19,30,0.6333333333333333
48459,12,Cold,31,31,1
48461,1,Cold,31,31,1
48461,2,Cold,28,28,1
48461,3,Temperate,24,31,0.7741935483870968
48461,4,Temperate,30,30,1
48461,5,Warm,25,31,0.8064516129032258
48461,6,Warm,30,30,1
48461,7,Warm,31,31,1
48461,8,Warm,31,31,1
48461,9,Warm,30,30,1
48461,10,Temperate,25,31,0.8064516129032258
48461,11,Cold,18,30,0.6
48461,12,Cold,31,31,1
48463,1,Cold,31,31,1
48463,2,Cold,28,28,1
48463,3,Temperate,24,31,0.7741935483870968
48463,4,Temperate,30,30,1
48463,5,Warm,27,31,0.8709677419354839
48463,6,Warm,30,30,1
48463,7,Warm,31,31,1
48463,8,Warm,31,31,1
48463,9,Warm,30,30,1
48463,10,Temperate,25,31,0.8064516129032258
48463,11,Cold,19,30,0.6333333333333333
48463,12,Cold,31,31,1
48465,1,Cold,31,31,1
48465,2,Cold,27,28,0.9642857142857143
48465,3,Temperate,26,31,0.8387096774193549
48465,4,Temperate,29,30,0.9666666666666667
48465,5,Warm,27,31,0.8709677419354839
48465,6,Warm,30,30,1
48465,7,Warm,31,31,1
48465,8,Warm,31,31,1
48465,9,Warm,30,30,1
48465,10,Temperate,24,31,0.7741935483870968
48465,11,Cold,20,30,0.6666666666666666
48465,12,Cold,31,31,1
48467,1,Cold,31,31,1
48467,2,Cold,28,28,1
48467,3,Temperate,23,31,0.7419354838709677
48467,4,Temperate,30,30,1
48467,5,Warm,19,31,0.6129032258064516
48467,6,Warm,30,30,1
48467,7,Warm,31,31,1
48467,8,Warm,31,31,1
48467,9,Warm,28,30,0.9333333333333333
48467,10,Temperate,28,31,0.9032258064516129
48467,11,Cold,19,30,0.6333333333333333
48467,12,Cold,31,31,1
48469,1,Cold,31,31,1
48469,2,Cold,26,28,0.9285714285714286
48469,3,Temperate,23,31,0.7419354838709677
48469,4,Temperate,30,30,1
48469,5,Warm,24,31,0.7741935483870968
48469,6,Warm,30,30,1
48469,7,Warm,31,31,1
48469,8,Warm,31,31,1
48469,9,Warm,30,30,1
48469,10,Temperate,23,31,0.7419354838709677
48469,11,Cold,19,30,0.6333333333333333
48469,12,Cold,31,31,1
48471,1,Cold,31,31,1
48471,2,Cold,28,28,1
48471,3,Temperate,23,31,0.7419354838709677
48471,4,Temperate,30,30,1
48471,5,Warm,18,31,0.5806451612903226
48471,6,Warm,30,30,1
48471,7,Warm,31,31,1
48471,8,Warm,31,31,1
48471,9,Warm,29,30,0.9666666666666667
48471,10,Temperate,26,31,0.8387096774193549
48471,11,Cold,19,30,0.6333333333333333
48471,12,Cold,31,31,1
48473,1,Cold,31,31,1
48473,2,Cold,28,28,1
48473,3,Temperate,23,31,0.7419354838709677
48473,4,Temperate,30,30,1
48473,5,Warm,19,31,0.6129032258064516
48473,6,Warm,30,30,1
48473,7,Warm,31,31,1
48473,8,Warm,31,31,1
48473,9,Warm,29,30,0.9666666666666667
48473,10,Temperate,25,31,0.8064516129032258
48473,11,Cold,19,30,0.6333333333333333
48473,12,Cold,31,31,1
48475,1,Cold,31,31,1
48475,2,Cold,28,28,1
48475,3,Temperate,22,31,0.7096774193548387
48475,4,Temperate,30,30,1
48475,5,Warm,19,31,0.6129032258064516
48475,6,Warm,30,30,1
48475,7,Warm,31,31,1
48475,8,Warm,31,31,1
48475,9,Warm,30,30,1
48475,10,Temperate,25,31,0.8064516129032258
48475,11,Cold,19,30,0.6333333333333333
48475,12,Cold,31,31,1
48477,1,Cold,31,31,1
48477,2,Cold,28,28,1
48477,3,Temperate,22,31,0.7096774193548387
48477,4,Temperate,30,30,1
48477,5,Warm,19,31,0.6129032258064516
48477,6,Warm,30,30,1
48477,7,Warm,31,31,1
48477,8,Warm,31,31,1
48477,9,Warm,29,30,0.9666666666666667
48477,10,Temperate,25,31,0.8064516129032258
48477,11,Cold,19,30,0.6333333333333333
48477,12,Cold,31,31,1
48479,1,Cold,31,31,1
48479,2,Cold,24,28,0.8571428571428571
48479,3,Temperate,24,31,0.7741935483870968
48479,4,Temperate,28,30,0.9333333333333333
48479,5,Warm,28,31,0.9032258064516129
48479,6,Warm,30,30,1
48479,7,Warm,31,31,1
48479,8,Warm,31,31,1
48479,9,Warm,30,30,1
48479,10,Temperate,23,31,0.7419354838709677
48479,11,Cold,19,30,0.6333333333333333
48479,12,Cold,31,31,1
48481,1,Cold,31,31,1
48481,2,Cold,27,28,0.9642857142857143
48481,3,Temperate,23,31,0.7419354838709677
48481,4,Temperate,30,30,1
48481,5,Warm,21,31,0.6774193548387096
48481,6,Warm,30,30,1
48481,7,Warm,31,31,1
48481,8,Warm,31,31,1
48481,9,Warm,30,30,1
48481,10,Temperate,24,31,0.7741935483870968
48481,11,Cold,19,30,0.6333333333333333
48481,12,Cold,31,31,1
48483,1,Cold,31,31,1
48483,2,Cold,28,28,1
48483,3,Temperate,26,31,0.8387096774193549
48483,4,Temperate,30,30,1
48483,5,Warm,19,31,0.6129032258064516
48483,6,Warm,30,30,1
48483,7,Warm,31,31,1
48483,8,Warm,31,31,1
48483,9,Warm,29,30,0.9666666666666667
48483,10,Temperate,29,31,0.9354838709677419
48483,11,Cold,18,30,0.6
48483,12,Cold,31,31,1
48485,1,Cold,31,31,1
48485,2,Cold,28,28,1
48485,3,Temperate,26,31,0.8387096774193549
48485,4,Temperate,30,30,1
48485,5,Warm,20,31,0.6451612903225806
48485,6,Warm,30,30,1
48485,7,Warm,31,31,1
48485,8,Warm,31,31,1
48485,9,Warm,28,30,0.9333333333333333
48485,10,Temperate,28,31,0.9032258064516129
48485,11,Cold,17,30,0.5666666666666667
48485,12,Cold,31,31,1
48487,1,Cold,31,31,1
48487,2,Cold,28,28,1
48487,3,Temperate,26,31,0.8387096774193549
48487,4,Temperate,30,30,1
48487,5,Warm,21,31,0.6774193548387096
48487,6,Warm,30,30,1
48487,7,Warm,31,31,1
48487,8,Warm,31,31,1
48487,9,Warm,29,30,0.9666666666666667
48487,10,Temperate,28,31,0.9032258064516129
48487,11,Cold,18,30,0.6
48487,12,Cold,31,31,1
48489,1,Cold,31,31,1
48489,2,Cold,26,28,0.9285714285714286
48489,3,Temperate,23,31,0.7419354838709677
48489,4,Temperate,29,30,0.9666666666666667
48489,5,Warm,26,31,0.8387096774193549
48489,6,Warm,30,30,1
48489,7,Warm,31,31,1
48489,8,Warm,31,31,1
48489,9,Warm,30,30,1
48489,10,Temperate,22,31,0.7096774193548387
48489,11,Cold,18,30,0.6
48489,12,Cold,31,31,1
48491,1,Cold,31,31,1
48491,2,Cold,28,28,1
48491,3,Temperate,23,31,0.7419354838709677
48491,4,Temperate,30,30,1
48491,5,Warm,19,31,0.6129032258064516
48491,6,Warm,30,30,1
48491,7,Warm,31,31,1
48491,8,Warm,31,31,1
48491,9,Warm,29,30,0.9666666666666667
48491,10,Temperate,26,31,0.8387096774193549
48491,11,Cold,19,30,0.6333333333333333
48491,12,Cold,31,31,1
48493,1,Cold,31,31,1
48493,2,Cold,26,28,0.9285714285714286
48493,3,Temperate,24,31,0.7741935483870968
48493,4,Temperate,30,30,1
